name,address,latitude,longitude,county,grocery stores 1 mile,food outlets 1 mile,tourist destinations 1 mile,hotels 1 mile,educational institutions 1 mile,hospitals 1 mile,airports 1 mile,residential housing density 1 mile,commercial housing density 1 mile,fuel stations & car wash 1 mile,apparels 1 mile,height restrictor 1 mile,border zone,public transportation 1 mile,competitor_rating,meijer_rating,meijer_feedback_useful,meijer_sentiment_score,meijer_total_review_count,meijer_positive_sentiment_count,meijer_negative_sentiment_count
7-Eleven,"5697 Pelham St, Dearborn Heights, MI 48125, United States",42.2705893,-83.2313196,Wayne,0,1,0,0,0,0,0,2,6,0,0,0,0,0,4.04,2.42,143.0,-30.0,100.0,22.0,52.0
7-Eleven,"1010 Southfield Rd, Lincoln Park, MI 48146, United States",42.2488379,-83.1712752,Wayne,0,7,0,0,1,1,0,20,7,0,0,0,0,0,4.04,2.42,143.0,-30.0,100.0,22.0,52.0
7-Eleven,"22611 Northline Rd, Taylor, MI 48180, United States",42.2116396,-83.2545525,Wayne,0,7,0,2,1,0,0,91,1,0,0,0,0,0,4.04,2.42,143.0,-30.0,100.0,22.0,52.0
7-Eleven,"3850 Monroe St, Dearborn, MI 48124, United States",42.2825198,-83.2514871,Wayne,0,6,0,0,0,0,0,7,18,0,0,0,0,0,4.04,2.42,143.0,-30.0,100.0,22.0,52.0
7-Eleven,"14426 Pennsylvania Rd, Southgate, MI 48195, United States",42.1850784,-83.1981785,Wayne,0,7,0,0,2,0,0,117,1,0,0,0,0,0,4.04,2.42,143.0,-30.0,100.0,22.0,52.0
7-Eleven,"3307 Greenfield Rd, Dearborn, MI 48120, United States",42.3058627,-83.1883577,Wayne,0,4,0,0,1,0,0,101,18,0,0,0,0,0,4.04,2.42,143.0,-30.0,100.0,22.0,52.0
7-Eleven,"13913 Eureka Rd, Southgate, MI 48195, United States",42.1989107,-83.1936827,Wayne,0,22,0,0,1,1,0,52,7,0,0,0,0,0,4.04,2.42,143.0,-30.0,100.0,22.0,52.0
7-Eleven,"139 Cadillac Square, Detroit, MI 48226, United States",42.3318464,-83.0436249,Wayne,0,102,5,7,3,0,1,137,155,0,0,0,0,0,4.04,2.42,143.0,-30.0,100.0,22.0,52.0
7-Eleven,"27150 Cherry Hill Rd, Dearborn Heights, MI 48127, United States",42.3121682,-83.307964,Wayne,0,1,0,0,0,0,0,61,1,0,0,0,0,0,4.04,2.42,143.0,-30.0,100.0,22.0,52.0
7-Eleven,"28205 Ford Rd, Garden City, MI 48135, United States",42.3255409,-83.3190936,Wayne,0,7,0,0,1,1,1,55,3,0,0,0,0,0,4.04,2.42,143.0,-30.0,100.0,22.0,52.0
7-Eleven,"12990 Fort St, Southgate, MI 48195, United States",42.2141917,-83.1815433,Wayne,0,13,0,0,0,0,0,83,8,0,0,0,0,0,4.04,2.42,143.0,-30.0,100.0,22.0,52.0
7-Eleven,"18210 Allen Rd, Melvindale, MI 48122, United States",42.2829714,-83.1862519,Wayne,0,6,0,1,1,0,0,55,8,0,0,0,0,0,4.04,2.42,143.0,-30.0,100.0,22.0,52.0
7-Eleven,"31430 Plymouth Rd, Livonia, MI 48150, United States",42.3691197,-83.3530469,Wayne,0,8,0,0,1,0,0,10,28,0,0,0,0,0,4.04,2.42,143.0,-30.0,100.0,22.0,52.0
7-Eleven,"8988 Middlebelt Rd, Livonia, MI 48150, United States",42.356417,-83.3319401,Wayne,0,6,0,0,0,0,0,70,17,0,0,0,0,0,4.04,2.42,143.0,-30.0,100.0,22.0,52.0
Circle K,"13401 US-41, Champion, MI 49814, United States",46.4970758,-87.9183563,Marquette,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4.22,2.0,1.0,9.0,5.0,4.0
Circle K,"5095 US-41, Marquette, MI 49855, United States",46.4881961,-87.3501899,Marquette,0,3,0,0,0,0,1,1,6,0,0,0,0,0,,4.22,2.0,1.0,9.0,5.0,4.0
Circle K,"1329 M-89, Plainwell, MI 49080, United States",42.4506067,-85.6739672,Allegan,0,3,0,0,1,0,1,16,3,0,0,0,0,0,3.58,,,,,,
Circle K,"8205 N 32nd St, Richland, MI 49083, United States",42.3792024,-85.4555592,Kalamazoo,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.45,2.28,67.0,-5.0,40.0,9.0,14.0
Circle K,"5133 Alpine Ave NW, Comstock Park, MI 49321, United States",43.0569647,-85.6912966,Kent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.56,92.0,-15.0,115.0,30.0,45.0
Circle K,"2700 N Dixie Hwy, Monroe, MI 48162, United States",41.9375389,-83.3270063,Monroe,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,,
Circle K,"514 Michigan St NE, Grand Rapids, MI 49503, United States",42.9697664,-85.6565125,Kent,0,57,0,2,1,17,5,66,29,0,0,0,0,0,,2.56,92.0,-15.0,115.0,30.0,45.0
Circle K,"2 Cole Rd, Monroe, MI 48162, United States",41.9345278,-83.3893207,Monroe,0,6,0,0,0,1,1,0,3,0,0,0,0,0,,,,,,,
Circle K,"21860 West Rd, Woodhaven, MI 48183, United States",42.138854,-83.245611,Wayne,0,12,0,0,0,1,0,201,2,0,0,0,0,0,4.04,2.42,143.0,-30.0,100.0,22.0,52.0
Circle K,"4443 M-30, West Branch, MI 48661, United States",44.2076225,-84.2668218,Ogemaw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58,,,,,,
Circle K,"6851 Broadmoor Ave SE, Caledonia, MI 49316, United States",42.8398785,-85.531544,Kent,0,2,0,0,0,0,0,6,20,0,0,0,0,0,,2.56,92.0,-15.0,115.0,30.0,45.0
Circle K,"221 E Columbia Ave, Battle Creek, MI 49015, United States",42.2988803,-85.1899775,Calhoun,0,2,0,0,0,0,0,21,2,0,0,0,0,0,3.73,3.2,21.0,-2.0,20.0,6.0,8.0
Circle K,"4921 S Sprinkle Rd, Comstock, MI 49041, United States",42.2454687,-85.5304492,Kalamazoo,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3.45,2.28,67.0,-5.0,40.0,9.0,14.0
Circle K,"1615 E Genesee Ave, Saginaw, MI 48601, United States",43.4198124,-83.9256409,Saginaw,0,0,0,0,1,2,1,4,25,0,0,0,0,0,,,,,,,
Circle K,"4300 James Savage Rd, Midland, MI 48642, United States",43.6105387,-84.1744284,Midland,0,1,0,1,0,0,0,62,13,0,0,0,0,0,,,,,,,
Circle K,"2035 E Winn Rd, Niles, MI 49120, United States",41.871313,-86.299,Berrien,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.63,,,,,,
Circle K,"1800 W Milham Ave, Portage, MI 49024, United States",42.2305007,-85.6100329,Kalamazoo,0,1,0,0,0,0,0,32,2,0,0,0,0,0,3.45,2.28,67.0,-5.0,40.0,9.0,14.0
Circle K,"4117 Portage Street, Kalamazoo, MI 49001, United States",42.2496668,-85.5596217,Kalamazoo,0,5,0,1,0,0,3,25,1,0,0,0,0,0,3.45,2.28,67.0,-5.0,40.0,9.0,14.0
Circle K,"4914 S Sprinkle Rd, Kalamazoo, MI 49001, United States",42.245175,-85.5304554,Kalamazoo,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3.45,2.28,67.0,-5.0,40.0,9.0,14.0
Circle K,"4811 W River Dr NE, Comstock Park, MI 49321, United States",43.0510202,-85.6533698,Kent,0,3,0,0,0,0,0,0,7,0,0,0,0,0,,2.56,92.0,-15.0,115.0,30.0,45.0
Circle K,"5495 W Michigan Ave, Ypsilanti, MI 48197, United States",42.208389,-83.679023,Washtenaw,0,1,0,0,0,0,0,85,1,0,0,0,0,0,3.5,2.0,19.0,-4.0,20.0,2.0,6.0
Circle K,"528 E Clark Rd, Ypsilanti, MI 48198, United States",42.2607092,-83.6026435,Washtenaw,0,1,0,0,0,0,0,22,1,0,0,0,0,0,3.5,2.0,19.0,-4.0,20.0,2.0,6.0
Circle K,"35130 23 Mile Rd, New Baltimore, MI 48047, United States",42.6758081,-82.7540903,Macomb,0,1,0,0,0,0,1,1,0,0,0,0,0,0,4.02,2.02,119.0,-21.0,70.0,11.0,32.0
Circle K,"540 Goddard Rd, Wyandotte, MI 48192, United States",42.2239292,-83.1576996,Wayne,0,6,0,0,0,0,0,72,3,0,0,0,0,0,4.04,2.42,143.0,-30.0,100.0,22.0,52.0
Circle K,"12705 Pennsylvania Rd, Riverview, MI 48192, United States",42.1847932,-83.1799383,Wayne,0,7,0,0,0,1,0,54,6,0,0,0,0,0,4.04,2.42,143.0,-30.0,100.0,22.0,52.0
Circle K,"1031 S Main St, Cheboygan, MI 49721, United States",45.6281129,-84.4781093,Cheboygan,0,4,0,0,0,0,1,1,14,0,0,0,0,0,,,,,,,
Circle K,"8596 W 19 Mile Rd, Rudyard, MI 49780, United States",46.2305224,-84.5439104,Chippewa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.92,,,,,,
Circle K,"1330 Monroe St, Carleton, MI 48117, United States",42.059287,-83.392907,Monroe,0,2,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,
Circle K,"8069 22 Mile Rd, Shelby Twp, MI 48317, United States",42.6554085,-83.032795,Macomb,0,3,0,0,0,0,0,33,0,0,0,0,0,0,4.02,2.02,119.0,-21.0,70.0,11.0,32.0
Circle K,"23890 Northline Rd, Taylor, MI 48180, United States",42.2126344,-83.2679056,Wayne,0,3,0,0,1,0,0,109,1,0,0,0,0,0,4.04,2.42,143.0,-30.0,100.0,22.0,52.0
Circle K,"1248 E Beeler Rd, Moorestown, MI 49651, United States",44.3227036,-85.0699635,Missaukee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.55,,,,,,
Circle K,"7920 Osborn Rd, Carson City, MI 48811, United States",43.1826232,-84.7981615,Gratiot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
Circle K,"27248 Van Dyke Ave, Warren, MI 48093, United States",42.4939868,-83.027142,Macomb,0,5,0,0,1,0,0,61,0,0,0,0,0,0,4.02,2.02,119.0,-21.0,70.0,11.0,32.0
Circle K,"1420 E Stadium Blvd, Ann Arbor, MI 48104, United States",42.260417,-83.730209,Washtenaw,0,19,3,0,0,0,0,190,47,0,0,0,0,0,3.5,2.0,19.0,-4.0,20.0,2.0,6.0
Circle K,"1879 N Lapeer Rd, Lapeer, MI 48446, United States",43.0838546,-83.3084966,Lapeer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
Circle K,"12800 Hamilton Ave, Highland Park, MI 48203, United States",42.3966132,-83.1018933,Wayne,0,2,0,1,0,0,0,110,23,0,0,0,0,0,4.04,2.42,143.0,-30.0,100.0,22.0,52.0
Circle K,"25350 Michigan Ave, Dearborn, MI 48124, United States",42.2980167,-83.2853154,Wayne,0,7,0,1,0,0,0,52,4,0,0,0,0,0,4.04,2.42,143.0,-30.0,100.0,22.0,52.0
Meijer,"1251 M-32, Alpena, MI 49707, United States",45.0591468,-83.4746932,Alcona,0,2,0,0,0,0,0,17,5,0,0,0,0,0,3.76,,,,,,
Meijer,"100 Pigeon Rd, Bad Axe, MI 48413, United States",43.8256988,-83.0047454,Alcona,0,3,0,0,0,0,0,0,1,0,0,0,0,0,3.76,,,,,,
Meijer,"9515 Birch Run Rd, Birch Run, MI 48415, United States",43.2529182,-83.7658004,Alcona,0,8,0,1,0,0,0,0,2,0,0,0,0,0,3.76,,,,,,
Meijer,"3360 Tittabawassee Rd, Saginaw, MI 48604, United States",43.4820299,-83.9824788,Alcona,0,19,0,0,0,1,0,0,6,0,0,0,0,0,3.76,,,,,,
Meijer Express Gas Station,"1241 M-32, Alpena, MI 49707, United States",45.0611621,-83.4746063,Alcona,0,2,0,0,0,0,0,16,5,0,0,0,0,0,3.76,,,,,,
Meijer,"7300 Eastman Ave, Midland, MI 48642, United States",43.66317,-84.2431904,Alcona,0,13,0,2,0,0,2,3,17,0,0,0,0,0,3.76,,,,,,
Meijer,"3955 US-31, Traverse City, MI 49684, United States",44.7431122,-85.6445616,Alcona,0,11,1,0,0,1,0,34,1,0,0,0,0,0,3.76,,,,,,
Meijer,"3630 US-41 West, Marquette, MI 49855, United States",46.5530229,-87.4717557,Alger,0,7,0,0,0,0,0,9,10,0,0,0,0,0,4.3,,,,,,
Meijer,"505 N 26th St, Escanaba, MI 49829, United States",45.7514114,-87.0866699,Alger,0,13,0,0,0,1,1,134,8,0,0,0,0,0,4.3,,,,,,
Meijer,"1201 Lears Rd, Petoskey, MI 49770, United States",45.3469047,-84.9648513,Alger,0,3,1,0,0,0,0,45,4,0,0,0,0,0,4.3,,,,,,
Meijer,"3691 M-55, West Branch, MI 48661, United States",44.2742424,-84.2742614,Alger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,,,,,,
Meijer Express Gas Station,"3730 US-41, Marquette, MI 49855, United States",46.5487136,-87.4747672,Alger,0,2,0,0,0,0,0,0,7,0,0,0,0,0,4.3,,,,,,
Meijer Express Gas Station,"2600 3rd Ave N, Escanaba, MI 49829, United States",45.7492853,-87.0854277,Alger,0,15,0,0,0,1,1,35,8,0,0,0,0,0,4.3,,,,,,
Meijer,"800 US-131, Three Rivers, MI 49093, United States",41.9339359,-85.6544184,Alger,0,3,0,0,0,1,1,16,13,0,0,0,0,0,4.3,,,,,,
Meijer,"5300 Harvey St, Muskegon, MI 49444, United States",43.1564924,-86.2032498,Alger,0,12,0,0,0,0,0,0,18,0,0,0,0,0,4.3,,,,,,
Meijer,"1540 28th St SE, Grand Rapids, MI 49508, United States",42.9109204,-85.62924,Alger,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.3,,,,,,
Meijer,"315 Wilson Ave NW, Grand Rapids, MI 49534, United States",42.969937,-85.7786065,Alger,0,12,0,0,0,0,0,33,6,0,0,0,0,0,4.3,,,,,,
Meijer,"3825 Carpenter Rd, Ypsilanti, MI 48197, United States",42.2340066,-83.6770729,Alger,0,9,0,0,0,0,0,51,13,0,0,0,0,0,4.3,,,,,,
Meijer,"28800 Telegraph Rd, Southfield, MI 48034, United States",42.5001128,-83.2823578,Alger,0,7,0,0,0,0,0,139,13,0,0,0,0,0,4.3,,,,,,
Meijer,"21431 Grand River Ave, Detroit, MI 48219, United States",42.4122461,-83.2528348,Alger,0,6,0,0,1,0,0,188,48,0,0,0,0,0,4.3,,,,,,
Meijer,"1301 Eight Mile Rd, Detroit, MI 48203, United States",42.4446792,-83.1192245,Alger,0,4,0,0,0,0,0,8,21,0,0,0,0,0,4.3,,,,,,
Meijer Express Gas Station,"7420 N Alger Rd, Alma, MI 48801, United States",43.3989601,-84.6662143,Alger,0,4,0,0,0,1,1,0,0,0,0,0,0,0,4.3,,,,,,
Meijer,"3565 Fairlane Dr, Allen Park, MI 48101, United States",42.2789819,-83.2040801,Alger,0,11,0,1,1,1,1,41,1,0,0,0,0,0,4.3,,,,,,
Meijer Express Gas Station,"2141 US-131, Petoskey, MI 49770, United States",45.3459991,-84.9670953,Alger,0,3,0,0,0,0,0,45,4,0,0,0,0,0,4.3,,,,,,
Meijer,"1195 M-89, Plainwell, MI 49080, United States",42.4523698,-85.6601861,Allegan,0,5,0,0,0,1,1,17,5,0,0,0,0,0,3.58,,,,,,
Meijer,"4900 M-72, Williamsburg, MI 49690, United States",44.7708506,-85.4771958,Antrim,0,1,0,1,0,0,0,23,0,0,0,0,0,0,3.56,,,,,,
Meijer,"4900 M-72, Williamsburg, MI 49690, United States",44.7708506,-85.4771958,Antrim,0,1,0,1,0,0,0,23,0,0,0,0,0,0,3.56,,,,,,
Meijer,"4900 M-72 E, Williamsburg, MI 49690, United States",44.7708506,-85.4771958,Antrim,0,1,0,1,0,0,0,23,0,0,0,0,0,0,3.56,,,,,,
Meijer,"4900 M-72 E, Williamsburg, MI 49690, United States",44.7708506,-85.4771958,Antrim,0,1,0,1,0,0,0,23,0,0,0,0,0,0,3.56,,,,,,
Meijer,"250 Meijer Dr, Gaylord, MI 49735, United States",45.0249741,-84.7233385,Antrim,0,3,0,0,0,0,1,0,0,0,0,0,0,0,3.56,,,,,,
Meijer,"8605 34 Rd, Cadillac, MI 49601, United States",44.2837106,-85.4050028,Antrim,0,4,0,0,0,0,1,0,1,0,0,0,0,0,3.56,,,,,,
Meijer,"1015 E Pickard St, Mt Pleasant, MI 48858, United States",43.614212,-84.7648504,Antrim,0,6,0,0,1,2,1,0,12,0,0,0,0,0,3.56,,,,,,
Meijer,"2805 W Cheesman Rd, Alma, MI 48801, United States",43.3983948,-84.6624102,Antrim,0,4,0,0,0,1,1,0,0,0,0,0,0,0,3.56,,,,,,
Meijer,"3700 17 Mile Rd NE, Cedar Springs, MI 49319, United States",43.217321,-85.5792888,Antrim,0,3,0,0,0,0,0,0,1,0,0,0,0,0,3.56,,,,,,
Meijer Express Gas Station,"40 Meijer Dr, Gaylord, MI 49735, United States",45.0270784,-84.7230404,Antrim,0,3,0,0,0,0,1,0,0,0,0,0,0,0,3.56,,,,,,
Meijer,"550 Hull Rd, Mason, MI 48854, United States",42.5659498,-84.444688,Antrim,0,2,0,0,1,0,1,16,1,0,0,0,0,0,3.56,,,,,,
Meijer,"2777 Airport Rd, Jackson, MI 49202, United States",42.2712674,-84.4505632,Antrim,0,5,0,0,0,0,2,0,9,0,0,0,0,0,3.56,,,,,,
Meijer,"1167 E Clinton Trail, Charlotte, MI 48813, United States",42.5551697,-84.8142953,Antrim,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.56,,,,,,
Meijer,"22600 Allen Rd, Woodhaven, MI 48183, United States",42.1439784,-83.2300745,Antrim,0,18,0,0,0,0,0,68,4,0,0,0,0,0,3.56,,,,,,
Meijer,"7157 E Saginaw St, East Lansing, MI 48823, United States",42.773573,-84.4178103,Antrim,0,0,0,0,0,1,0,0,2,0,0,0,0,0,3.56,,,,,,
Meijer,"9701 Belleville Rd, Belleville, MI 48111, United States",42.2320789,-83.4831806,Antrim,0,5,0,5,0,0,0,17,2,0,0,0,0,0,3.56,,,,,,
Meijer,"5019 Red Arrow Hwy, Stevensville, MI 49127, United States",42.0262862,-86.5160359,Antrim,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3.56,,,,,,
Meijer,"14640 Pardee Rd, Taylor, MI 48180, United States",42.2003355,-83.2613078,Antrim,0,12,0,2,0,0,0,125,0,0,0,0,0,0,3.56,,,,,,
Meijer,"5645 Jackson Rd, Ann Arbor, MI 48103, United States",42.286165,-83.8419384,Antrim,0,6,0,0,0,0,0,5,3,0,0,0,0,0,3.56,,,,,,
Meijer,"20401 Haggerty Rd, Township of Northville, MI 48167, United States",42.4356869,-83.4371012,Antrim,0,17,0,1,0,0,0,307,10,0,0,0,0,0,3.56,,,,,,
Meijer,"3145 Ann Arbor-Saline Rd, Ann Arbor, MI 48103, United States",42.239608,-83.766545,Antrim,0,16,1,4,0,0,0,38,10,0,0,0,0,0,3.56,,,,,,
Meijer,"5800 Gull Rd, Kalamazoo, MI 49048, United States",42.323266,-85.5153914,Antrim,0,12,0,0,0,0,0,75,0,0,0,0,0,0,3.56,,,,,,
Meijer,"6660 W Main St, Kalamazoo, MI 49009, United States",42.2985975,-85.6795672,Antrim,0,1,0,0,1,0,0,11,1,0,0,0,0,0,3.56,,,,,,
Meijer,"225 Meijer Dr, Gaylord, MI 49735, United States",45.0254877,-84.7243762,Antrim,0,3,0,0,0,0,1,0,0,0,0,0,0,0,3.56,,,,,,
Meijer,"595 N Pine Rd, Bay City, MI 48708, United States",43.5827165,-83.8388917,Arenac,0,6,0,0,0,0,0,2,0,0,0,0,0,0,3.39,,,,,,
Meijer,"2980 Wilder Rd, Bay City, MI 48706, United States",43.6218004,-83.9341727,Arenac,0,4,0,0,0,0,0,0,1,0,0,0,0,0,3.39,,,,,,
Meijer,"8400 Gratiot Rd, Saginaw, MI 48609, United States",43.4179573,-84.0796051,Arenac,0,4,0,0,2,0,0,1,0,0,0,0,0,0,3.39,,,,,,
Meijer,"1801 Marketplace Dr SE, Caledonia, MI 49316, United States",42.8462516,-85.6193955,Arenac,0,6,0,0,0,0,0,111,3,0,0,0,0,0,3.39,,,,,,
Meijer Express Gas Station,"1023 N Van Dyke Rd, Bad Axe, MI 48413, United States",43.8243782,-83.0013038,Arenac,0,3,0,0,0,0,0,0,1,0,0,0,0,0,3.39,,,,,,
Meijer,"1997 E Beltline Ave NE, Grand Rapids, MI 49525, United States",42.9967323,-85.5942082,Arenac,0,26,0,0,0,1,0,8,1,0,0,0,0,0,3.39,,,,,,
Meijer,"1006 N Van Dyke Rd, Bad Axe, MI 48413, United States",43.8237466,-83.0007968,Arenac,0,3,0,0,0,0,0,0,1,0,0,0,0,0,3.39,,,,,,
Meijer Express Gas Station,"7140 Eastman Ave, Midland, MI 48642, United States",43.6626171,-84.2465328,Arenac,0,11,0,2,0,0,4,3,17,0,0,0,0,0,3.39,,,,,,
Meijer Express Gas Station,"6700 Broadmoor Ave SE, Caledonia, MI 49316, United States",42.8423657,-85.5309757,Arenac,0,2,0,0,0,0,0,7,21,0,0,0,0,0,3.39,,,,,,
Meijer,"3610 Marketplace Cir, Rochester Hills, MI 48309, United States",42.6434377,-83.2060397,Baraga,0,4,1,0,0,0,0,4,2,0,0,0,0,0,3.8,,,,,,
Meijer,"49900 Grand River Ave, Wixom, MI 48393, United States",42.4977493,-83.5411911,Baraga,0,2,0,0,0,0,0,0,6,0,0,0,0,0,3.8,,,,,,
Meijer,"2160 Hartland Rd, Hartland, MI 48353, United States",42.6384221,-83.7442177,Baraga,0,9,18,0,0,0,0,0,10,0,0,0,0,0,3.8,,,,,,
Meijer,"3175 S Rochester Rd, Rochester Hills, MI 48307, United States",42.6344456,-83.1284868,Baraga,0,13,0,0,0,0,0,47,0,0,0,0,0,0,3.8,,,,,,
Meijer,"37201 Warren Rd, Westland, MI 48185, United States",42.333412,-83.406013,Baraga,0,15,0,0,1,0,0,371,5,0,0,0,0,0,3.8,,,,,,
Meijer,"6405 B Dr N, Battle Creek, MI 49014, United States",42.263198,-85.1734044,Barry,0,3,0,0,0,0,0,13,0,0,0,0,0,0,3.81,,,,,,
Meijer,"11901 Fulton St E, Lowell Charter Township, MI 49331, United States",42.9333975,-85.3746319,Barry,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3.81,,,,,,
Meijer,"2770 S State Rd, Ionia, MI 48846, United States",42.9463032,-85.0773741,Barry,0,2,0,0,0,1,4,0,2,0,0,0,0,0,3.81,,,,,,
Meijer,"2191 W Columbia Ave, Battle Creek, MI 49015, United States",42.294587,-85.2360084,Barry,0,1,0,0,0,0,2,47,1,0,0,0,0,0,3.81,,,,,,
Meijer,"5121 S Westnedge Ave, Portage, MI 49002, United States",42.2424882,-85.5873337,Barry,0,11,0,0,0,0,0,24,4,0,0,0,0,0,3.81,,,,,,
Meijer,"5531 28th St Ct SE, Grand Rapids, MI 49512, United States",42.9159337,-85.532151,Barry,0,14,0,1,0,0,0,45,5,0,0,0,0,0,3.81,,,,,,
Meijer,"5500 Clyde Park Ave SW, Wyoming, MI 49509, United States",42.8637909,-85.6811215,Barry,0,2,0,0,0,0,0,0,1,0,0,0,0,0,3.81,,,,,,
Meijer,"730 E Saginaw Hwy, Grand Ledge, MI 48837, United States",42.738588,-84.741562,Barry,0,3,0,0,1,0,0,19,9,0,0,0,0,0,3.81,,,,,,
Meijer,"12821 Crossover Dr, DeWitt, MI 48820, United States",42.8290801,-84.5371836,Barry,0,2,0,0,0,0,0,1,5,0,0,0,0,0,3.81,,,,,,
Meijer,"3434 Century Center St SW, Grandville, MI 49418, United States",42.8798547,-85.748607,Barry,0,17,0,0,0,0,0,13,8,0,0,0,0,0,3.81,,,,,,
Meijer,"2055 W Grand River Ave, Okemos, MI 48864, United States",42.7197222,-84.4252778,Barry,0,22,0,0,1,1,0,60,81,0,0,0,0,0,3.81,,,,,,
Meijer,"606 S Greenville W Dr, Greenville, MI 48838, United States",43.1747604,-85.2776512,Barry,0,2,0,0,0,1,1,15,2,0,0,0,0,0,3.81,,,,,,
Meijer,"2799 10 Mile Rd NE, Rockford, MI 49341, United States",43.1194779,-85.6019817,Barry,0,1,0,0,0,1,0,1,4,0,0,0,0,0,3.81,,,,,,
Meijer,"550 Baldwin St, Jenison, MI 49428, United States",42.9049568,-85.7948913,Barry,0,2,0,1,0,0,1,43,20,0,0,0,0,0,3.81,,,,,,
Meijer,"6200 S Pennsylvania Ave, Lansing, MI 48911, United States",42.6680054,-84.540846,Barry,0,14,0,0,0,0,0,7,10,0,0,0,0,0,3.81,,,,,,
Meijer,"4075 32nd Ave, Hudsonville, MI 49426, United States",42.8428593,-85.863496,Barry,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3.81,,,,,,
Meijer,"5125 W Saginaw Hwy, Lansing, MI 48917, United States",42.7392458,-84.6236254,Barry,0,16,1,0,1,0,0,149,38,0,0,0,0,0,3.81,,,,,,
Meijer,"15000 US-31, Grand Haven, MI 49417, United States",43.0392583,-86.2175056,Barry,0,6,0,0,0,0,2,2,1,0,0,0,0,0,3.81,,,,,,
Meijer,"1350 W Lake Lansing Rd, East Lansing, MI 48823, United States",42.7625,-84.5005555,Barry,0,14,0,1,0,0,0,167,20,0,0,0,0,0,3.81,,,,,,
