name,address,latitude,longitude,county,grocery stores 1 mile,food outlets 1 mile,tourist destinations 1 mile,hotels 1 mile,educational institutions 1 mile,hospitals 1 mile,airports 1 mile,residential housing density 1 mile,commercial housing density 1 mile,fuel stations & car wash 1 mile,apparels 1 mile,height restrictor 1 mile,border zone,public transportation 1 mile,competitor_rating,meijer_rating,meijer_feedback_useful,meijer_sentiment_score,meijer_total_review_count,meijer_positive_sentiment_count,meijer_negative_sentiment_count
Meijer,"8850 Shaver Rd, Portage, MI 49024, United States",42.1885773,-85.6039598,Barry,0,0,0,0,0,0,0,29,3,0,0,0,0,0,3.81,,,,,,
Meijer,"3333 E Michigan Ave, Jackson, MI 49202, United States",42.255201,-84.3597991,Barry,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.81,,,,,,
Meijer,"620 E Chicago Rd, Coldwater, MI 49036, United States",41.937628,-84.9594768,Barry,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.81,,,,,,
Meijer,"2425 Alpine Ave NW, Grand Rapids, MI 49544, United States",43.0078252,-85.6910749,Barry,0,7,0,0,0,0,0,7,7,0,0,0,0,0,3.81,,,,,,
Meijer,"3320 W Shr Dr, Holland, MI 49424, United States",42.8288269,-86.0909194,Barry,0,16,1,0,0,0,0,0,3,0,0,0,0,0,3.81,,,,,,
Meijer,"1223 Phoenix St, South Haven, MI 49090, United States",42.4062846,-86.2566099,Barry,0,14,0,0,1,0,0,27,68,0,0,0,0,0,3.81,,,,,,
Meijer,"15400 Waldron Way, Big Rapids, MI 49307, United States",43.6904411,-85.516716,Barry,0,1,0,1,0,0,0,16,0,0,0,0,0,0,3.81,,,,,,
Meijer,"3757 Plainfield Ave NE, Grand Rapids, MI 49525, United States",43.0332866,-85.6281376,Barry,0,10,0,0,0,0,0,1,1,0,0,0,0,0,3.81,,,,,,
Meijer,"11901 Fulton St E, Lowell, MI 49331, United States",42.9332556,-85.3746566,Barry,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3.81,,,,,,
Meijer,"746 E 16th St, Holland, MI 49423, United States",42.7815232,-86.0755654,Barry,0,6,0,1,0,0,0,2,3,0,0,0,0,0,3.81,,,,,,
Meijer,"408 W South St, Sturgis, MI 49091, United States",41.7866373,-85.4244934,Barry,0,1,0,0,1,1,0,1,4,0,0,0,0,0,3.81,,,,,,
Meijer Express Gas Station,"2750 S State Rd, Ionia, MI 48846, United States",42.9481147,-85.0755104,Barry,0,2,0,0,0,1,4,0,2,0,0,0,0,0,3.81,,,,,,
Meijer,"15 Caberfae Hwy, Manistee, MI 49660, United States",44.2673394,-86.2954866,Benzie,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3.75,,,,,,
Meijer Express Gas Station,"3965 US-31, Traverse City, MI 49684, United States",44.7435604,-85.6422922,Benzie,0,11,2,0,0,1,0,34,1,0,0,0,0,0,3.75,,,,,,
Meijer,"3900 US-10, Ludington, MI 49431, United States",43.9583358,-86.3772048,Benzie,0,3,0,0,0,0,1,4,0,0,0,0,0,0,3.75,,,,,,
Meijer,"1920 Pipestone Rd, Benton Harbor, MI 49022, United States",42.0827148,-86.4216183,Berrien,0,0,0,4,0,0,0,3,1,0,0,0,0,0,3.63,,,,,,
Meijer Express Gas Station,"4931 Red Arrow Hwy, Stevensville, MI 49127, United States",42.0281796,-86.515443,Berrien,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3.63,,,,,,
Meijer Express Gas Station,"2217 W Columbia Ave, Battle Creek, MI 49015, United States",42.2966504,-85.2377101,Calhoun,0,1,0,0,0,0,3,47,1,0,0,0,0,0,3.73,3.2,21.0,-2.0,20.0,6.0,8.0
Meijer Express Gas Station,"6345 B Dr N, Battle Creek, MI 49014, United States",42.2616721,-85.1743075,Calhoun,0,3,0,0,0,0,0,13,0,0,0,0,0,0,3.73,3.2,21.0,-2.0,20.0,6.0,8.0
Meijer Express Gas Station,"824 S US Hwy 131, Three Rivers, MI 49093, United States",41.9331334,-85.6524231,Cass,0,3,0,0,0,1,1,16,14,0,0,0,0,0,3.37,,,,,,
Meijer,"1138 3 Mile Rd, Sault Ste. Marie, MI 49783, United States",46.4656245,-84.3876595,Cheboygan,0,2,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,
Meijer,"2333 S Center Rd, Burton, MI 48519, United States",42.9937913,-83.6305099,Cheboygan,0,1,0,0,1,0,0,0,1,0,0,0,0,0,,,,,,,
Meijer,"2333 S Center Rd, Burton, MI 48519, United States",42.9937913,-83.6305099,Cheboygan,0,1,0,0,1,0,0,0,1,0,0,0,0,0,,,,,,,
Meijer,"G, 2333 S Center Rd, Burton, MI 48519, United States",42.9937913,-83.6305099,Clare,0,1,0,0,1,0,0,0,1,0,0,0,0,0,3.33,,,,,,
Meijer,"G, 2333 S Center Rd, Burton, MI 48519, United States",42.9937913,-83.6305099,Clare,0,1,0,0,1,0,0,0,1,0,0,0,0,0,3.33,,,,,,
Meijer,"3710 Dix Hwy, Lincoln Park, MI 48146, United States",42.2313254,-83.19611,Cheboygan,0,5,0,0,0,0,0,56,1,0,0,0,0,0,,,,,,,
Meijer,"1703 Haggerty Rd, Commerce Charter Twp, MI 48390, United States",42.5475731,-83.4423379,Cheboygan,0,11,1,0,0,0,0,0,3,0,0,0,0,0,,,,,,,
Meijer Express Gas Station,"1106 3 Mile Rd, Sault Ste. Marie, MI 49783, United States",46.4635853,-84.3866686,Chippewa,0,2,0,0,0,0,0,0,1,0,0,0,0,0,3.92,,,,,,
Meijer,"205 S Range Rd, Marysville, MI 48040, United States",42.9087181,-82.4977874,Clare,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3.33,,,,,,
Meijer,"900 N Lapeer Rd, Oxford, MI 48371, United States",42.8406115,-83.2710286,Clare,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,,,,,,
Meijer,"1700 N Telegraph Rd, Monroe, MI 48162, United States",41.9448794,-83.3993871,Clare,0,10,0,0,0,0,0,4,6,0,0,0,0,0,3.33,,,,,,
Meijer,"15055 Hall Rd, Shelby Twp, MI 48315, United States",42.6301282,-82.9767326,Clare,0,18,0,2,0,0,0,87,1,0,0,0,0,0,3.33,,,,,,
Meijer,"4775 24th Ave, Fort Gratiot Twp, MI 48059, United States",43.0461111,-82.46,Clare,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3.33,,,,,,
Meijer,"45001 Ford Rd, Canton, MI 48187, United States",42.3193573,-83.4845161,Clare,0,20,0,0,0,0,0,53,3,0,0,0,0,0,3.33,,,,,,
Meijer,"1005 E Thirteen Mile Rd, Madison Heights, MI 48071, United States",42.5229734,-83.0972961,Clare,0,12,0,1,1,0,0,80,3,0,0,0,0,0,3.33,,,,,,
Meijer,"6001 Highland Rd, White Lake Charter Township, MI 48383, United States",42.6511837,-83.5314996,Clare,0,1,0,0,0,0,0,0,8,0,0,0,0,0,3.33,,,,,,
Meijer,"2474 W Hill Rd, Flint, MI 48507, United States",42.946392,-83.7283822,Clare,0,5,0,0,0,0,1,0,6,0,0,0,0,0,3.33,,,,,,
Meijer,"30800 Little Mack Ave, Roseville, MI 48066, United States",42.5234952,-82.9059331,Clare,0,13,0,0,0,0,0,18,21,0,0,0,0,0,3.33,,,,,,
Meijer,"34835 Utica Rd, Fraser, MI 48026, United States",42.5511714,-82.9637671,Clare,0,4,0,0,1,0,0,8,4,0,0,0,0,0,3.33,,,,,,
Meijer,"40445 S Groesbeck Hwy, Clinton Twp, MI 48036, United States",42.5965708,-82.9034509,Clinton,0,4,0,0,0,1,1,8,0,0,0,0,0,0,4.13,,,,,,
Meijer,"3883 E Grand River Ave, Howell, MI 48843, United States",42.5901834,-83.8768548,Crawford,0,5,0,0,0,0,0,18,6,0,0,0,0,0,3.65,,,,,,
Meijer Express Gas Station,"3701 M-55, West Branch, MI 48661, United States",44.2759816,-84.2747219,Crawford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.65,,,,,,
Meijer,"1800 Holton Rd, North Muskegon, MI 49445, United States",43.2836138,-86.2205876,Dickinson,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.3,,,,,,
Meijer,"15375 24 Mile Rd, Macomb Township, MI 48042, United States",42.6872202,-82.9735696,Dickinson,0,1,0,0,0,0,0,0,4,0,0,0,0,0,4.3,,,,,,
Meijer,"700 W Norton Ave, Muskegon, MI 49441, United States",43.1926956,-86.2616285,Dickinson,0,13,0,0,1,0,0,16,20,0,0,0,0,0,4.3,,,,,,
Meijer,"100 Michigan St NE, Grand Rapids, MI 49503, United States",42.969485,-85.6649995,Dickinson,0,60,0,2,1,17,5,73,36,0,0,0,0,0,4.3,,,,,,
Meijer,"15055 Hall Rd, Utica, MI 48315, United States",42.6295529,-82.9756643,Dickinson,0,18,0,2,0,0,0,87,1,0,0,0,0,0,4.3,,,,,,
Meijer Express Gas Station,"1085 E Clinton Trail, Charlotte, MI 48813, United States",42.5535708,-84.8157301,Eaton,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.85,2.88,9.0,3.0,8.0,4.0,1.0
Meijer Express Gas Station,"740 E Saginaw Hwy, Grand Ledge, MI 48837, United States",42.7401586,-84.7405511,Eaton,0,6,0,0,1,0,0,20,9,0,0,0,0,0,3.85,2.88,9.0,3.0,8.0,4.0,1.0
Meijer,"2591 E M 21, Corunna, MI 48817, United States",43.0018429,-84.1158384,Eaton,0,3,0,0,0,1,0,117,23,0,0,0,0,0,3.85,2.88,9.0,3.0,8.0,4.0,1.0
Meijer,"4141 Morrish Rd, Swartz Creek, MI 48473, United States",42.9683953,-83.8273626,Genesee,0,0,0,0,1,0,0,0,22,0,0,0,0,0,4.12,2.72,34.0,-6.0,40.0,13.0,19.0
Meijer,"8089 Lapeer Rd, Davison, MI 48423, United States",43.0144171,-83.5526638,Genesee,0,4,0,0,0,0,0,149,0,0,0,0,0,0,4.12,2.72,34.0,-6.0,40.0,13.0,19.0
Meijer,"4333 Pierson Rd # G, Flint, MI 48504, United States",43.0577332,-83.7654939,Genesee,0,2,0,0,0,0,0,0,1,0,0,0,0,0,4.12,2.72,34.0,-6.0,40.0,13.0,19.0
Meijer,"1015 W Pickard St, Mt Pleasant, MI 48858, United States",43.6141629,-84.7655559,Gladwin,0,6,0,0,1,2,0,0,12,0,0,0,0,0,,,,,,,
Meijer,"4677 Alpine Ave NW, Comstock Park, MI 49321, United States",43.048889,-85.6901268,Gladwin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
Meijer,"8650 W Grand River Ave, Brighton, MI 48116, United States",42.5387281,-83.7885083,Gogebic,0,15,0,2,1,0,0,0,4,0,0,0,0,0,3.67,,,,,,
Meijer,"5956 Promenade Shops Blvd, Hillsdale, MI 49250, United States",41.9510377,-84.661931,Hillsdale,0,3,0,0,0,0,0,0,2,0,0,0,0,0,2.61,,,,,,
Meijer,"3630 US-41, Marquette, MI 49855, United States",46.5529635,-87.4719174,Houghton,0,7,0,0,0,0,0,7,9,0,0,0,0,0,3.8,,,,,,
Meijer Express Gas Station,"7149 E Saginaw St, East Lansing, MI 48823, United States",42.7713938,-84.4184926,Ingham,0,0,0,0,0,1,0,35,2,0,0,0,0,0,3.94,2.3,16.0,-1.0,10.0,3.0,4.0
Meijer Express Gas Station,"6250 S Pennsylvania Ave, Lansing, MI 48911, United States",42.6674417,-84.5386417,Ingham,0,14,0,0,0,0,0,7,10,0,0,0,0,0,3.94,2.3,16.0,-1.0,10.0,3.0,4.0
Meijer Express Gas Station,"5307 W Saginaw Hwy, Lansing, MI 48917, United States",42.7405902,-84.6247821,Ingham,0,16,1,0,1,0,0,144,34,0,0,0,0,0,3.94,2.3,16.0,-1.0,10.0,3.0,4.0
Meijer Express Gas Station,"500 Hull Rd, Mason, MI 48854, United States",42.5672004,-84.4438516,Ingham,0,3,0,0,1,0,1,16,1,0,0,0,0,0,3.94,2.3,16.0,-1.0,10.0,3.0,4.0
Meijer,"800 Brown Rd, Auburn Hills, MI 48326, United States",42.7056432,-83.2871766,Iosco,0,6,0,0,0,0,0,0,1,0,0,0,0,0,3.71,,,,,,
Meijer,"500-698 S Van Etten St, Pinconning, MI 48650, United States",43.8518635,-83.9636073,Iosco,0,4,0,0,1,0,0,0,0,0,0,0,0,0,3.71,,,,,,
Meijer,"4665 S Green Ave, Fremont, MI 49412, United States",43.4701759,-85.9815419,Iron,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
Meijer,"1555 Demille Rd, Lapeer, MI 48446, United States",43.041515,-83.325778,Iron,0,11,0,0,1,0,0,4,1,0,0,0,0,0,,,,,,,
Meijer,"4200 Highland Rd, Waterford Twp, MI 48328, United States",42.653337,-83.3689422,Iron,0,4,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,
Meijer,"36865 26 Mile Rd, New Haven, MI 48048, United States",42.7225189,-82.7418136,Iron,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
Meijer,"1107 S Lapeer Rd, Lake Orion, MI 48360, United States",42.7660815,-83.2388282,Iron,0,8,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
Meijer,"25225 Schoenherr Rd, Warren, MI 48089, United States",42.4800943,-82.9885699,Iron,0,1,0,0,0,0,0,14,2,0,0,0,0,0,,,,,,,
Meijer,"5411 28th St Ct SE, Grand Rapids, MI 49512, United States",42.9155199,-85.5335267,Kent,0,13,0,1,0,0,0,42,6,0,0,0,0,0,,2.56,92.0,-15.0,115.0,30.0,45.0
Meijer Express Gas Station,"5531 28th St SE, Grand Rapids, MI 49512, United States",42.913739,-85.5319574,Kent,0,14,0,1,0,0,0,51,7,0,0,0,0,0,,2.56,92.0,-15.0,115.0,30.0,45.0
Meijer,"3434 Century Center St SW SW, Grandville, MI 49418, United States",42.8815352,-85.7459129,Kent,0,17,0,0,0,0,0,13,6,0,0,0,0,0,,2.56,92.0,-15.0,115.0,30.0,45.0
Meijer Express Gas Station,"Knapps Corner, 1999 E Beltline Ave NE, Grand Rapids, MI 49525, United States",42.9968645,-85.5915965,Kent,0,26,0,0,0,1,0,6,1,0,0,0,0,0,,2.56,92.0,-15.0,115.0,30.0,45.0
Meijer Express Gas Station,"2453 Alpine Ave NW, Grand Rapids, MI 49544, United States",43.0082599,-85.6892188,Kent,0,7,0,0,0,0,0,7,7,0,0,0,0,0,,2.56,92.0,-15.0,115.0,30.0,45.0
Meijer Express Gas Station,"420 Stocking Ave NW Suite G, Grand Rapids, MI 49504, United States",42.9717125,-85.6845665,Kent,0,46,0,2,1,1,4,15,22,0,0,0,0,0,,2.56,92.0,-15.0,115.0,30.0,45.0
Meijer Express Gas Station,"2900 Kalamazoo Ave SE, Grand Rapids, MI 49508, United States",42.910613,-85.627076,Kent,0,1,0,0,0,0,0,0,4,0,0,0,0,0,,2.56,92.0,-15.0,115.0,30.0,45.0
Meijer Express Gas Station,"2988 Walker Ave NW, Grand Rapids, MI 49544, United States",43.0185169,-85.7238812,Kent,0,1,0,0,0,0,0,0,4,0,0,0,0,0,,2.56,92.0,-15.0,115.0,30.0,45.0
Meijer Express Gas Station,"4580 Ivanrest Ave SW, Grandville, MI 49418, United States",42.8812502,-85.7425611,Kent,0,16,0,0,0,0,0,13,10,0,0,0,0,0,,2.56,92.0,-15.0,115.0,30.0,45.0
Meijer Express Gas Station,"11853 Fulton St E, Lowell, MI 49331, United States",42.931156,-85.3750066,Kent,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,2.56,92.0,-15.0,115.0,30.0,45.0
Meijer Express Gas Station,"213 Wilson Ave NW, Grand Rapids, MI 49534, United States",42.9688199,-85.7768253,Kent,0,12,0,0,0,0,0,33,6,0,0,0,0,0,,2.56,92.0,-15.0,115.0,30.0,45.0
Meijer Express Gas Station,"3650 17 Mile Rd NE, Cedar Springs, MI 49319, United States",43.2191257,-85.5803605,Kent,0,3,0,0,0,0,0,0,1,0,0,0,0,0,,2.56,92.0,-15.0,115.0,30.0,45.0
Meijer Express Gas Station,"2797 10 Mile Rd NE, Rockford, MI 49341, United States",43.1176216,-85.6008661,Kent,0,1,0,0,0,1,0,1,4,0,0,0,0,0,,2.56,92.0,-15.0,115.0,30.0,45.0
Meijer,"149-101 W Front St, Traverse City, MI 49684, United States",44.7640604,-85.6241165,Leelanau,0,50,0,2,2,1,0,27,48,0,0,0,0,0,,,,,,,
Meijer,"217 US-223, Adrian, MI 49221, United States",41.8762332,-84.0356064,Lenawee,0,14,0,0,0,0,0,0,2,0,0,0,0,0,,3.33,5.0,2.0,6.0,4.0,2.0
Meijer,"8401 26 Mile Rd, Washington, MI 48094, United States",42.7157554,-83.0319671,Luce,0,7,0,0,0,0,0,20,1,0,0,0,0,0,4.3,,,,,,
Meijer,"13000 Middlebelt Rd, Livonia, MI 48150, United States",42.3779874,-83.3301397,Luce,0,12,0,0,0,0,0,13,59,0,0,0,0,0,4.3,,,,,,
Meijer,"2591 M-21, Corunna, MI 48817, United States",43.0015965,-84.1154752,Luce,0,3,0,0,0,1,0,123,23,0,0,0,0,0,4.3,,,,,,
Meijer Express Gas Station,"2527 E M 21, Corunna, MI 48817, United States",42.9989072,-84.1162792,Luce,0,4,0,0,0,1,1,179,25,0,0,0,0,0,4.3,,,,,,
Meijer,"36865 26 Mile Rd, Lenox, MI 48048, United States",42.7220452,-82.7415288,Luce,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,,,,,,
Meijer Express Gas Station,"8396 Gratiot Rd, Saginaw, MI 48609, United States",43.4165007,-84.0776127,Mackinac,0,5,0,0,2,0,0,1,0,0,0,0,0,0,3.78,,,,,,
Meijer,"27255 23 Mile Rd, Chesterfield, MI 48051, United States",42.6764755,-82.8357543,Macomb,0,7,0,1,0,0,0,23,4,0,0,0,0,0,4.02,2.02,119.0,-21.0,70.0,11.0,32.0
Meijer,"36600 Van Dyke Ave, Sterling Heights, MI 48312, United States",42.5627301,-83.0264473,Macomb,0,7,0,0,0,0,0,3,1,0,0,0,0,0,4.02,2.02,119.0,-21.0,70.0,11.0,32.0
Meijer,"29505 Mound Rd, Warren, MI 48092, United States",42.5098834,-83.049324,Macomb,0,1,0,0,0,2,0,1,4,0,0,0,0,0,4.02,2.02,119.0,-21.0,70.0,11.0,32.0
Meijer Express Gas Station,"3960 US-10, Ludington, MI 49431, United States",43.9567937,-86.3786358,Mason,0,3,0,0,0,0,1,4,0,0,0,0,0,0,,2.9,26.0,-6.0,10.0,1.0,7.0
Meijer Express Gas Station,"15375 Waldron Way, Big Rapids, MI 49307, United States",43.6884144,-85.515799,Mecosta,0,2,0,1,0,0,0,16,0,0,0,0,0,0,,2.7,1.0,-5.0,10.0,1.0,6.0
Meijer,"6001 Highland Rd, White Lake, MI 48383, United States",42.651411,-83.5308897,Menominee,0,1,0,0,0,0,0,0,8,0,0,0,0,0,,,,,,,
Meijer,"505 N 26th St suite a, Escanaba, MI 49829, United States",45.7654462,-87.0846575,Menominee,0,3,0,0,0,0,0,149,0,0,0,0,0,0,,,,,,,
Meijer Express Gas Station,"8285 34 Rd, Cadillac, MI 49601, United States",44.2819082,-85.405727,Missaukee,0,4,0,0,0,0,1,0,1,0,0,0,0,0,3.55,,,,,,
Meijer Express Gas Station,"415 S Greenville W Dr, Greenville, MI 48838, United States",43.176488,-85.2803306,Montcalm,0,2,0,0,0,1,1,15,2,0,0,0,0,0,3.83,2.3,8.0,-3.0,10.0,1.0,4.0
Meijer Express Gas Station,"5326 Harvey St, Muskegon, MI 49444, United States",43.1555837,-86.2050913,Muskegon,0,12,0,0,0,0,1,0,18,0,0,0,0,0,,2.65,12.0,-3.0,30.0,8.0,11.0
Meijer Express Gas Station,"650 W Norton Ave, Muskegon, MI 49441, United States",43.1910771,-86.2610929,Muskegon,0,13,0,0,1,0,0,16,19,0,0,0,0,0,,2.65,12.0,-3.0,30.0,8.0,11.0
Meijer Express Gas Station,"7273 W 48th St, Fremont, MI 49412, United States",43.4678154,-85.9818348,Newaygo,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4.08,4.0,1.0,1.0,5.0,3.0,2.0
Meijer,"5150 Coolidge Hwy, Royal Oak, MI 48073, United States",42.5387463,-83.1817991,Oakland,0,13,1,0,0,0,2,267,18,0,0,0,0,0,3.72,2.35,70.0,-18.0,80.0,17.0,35.0
Meijer,"3175 S Rochester Rd, Rochester Hills, MI 48306, United States",42.6338534,-83.1283764,Oakland,0,13,0,0,0,0,0,47,0,0,0,0,0,0,3.72,2.35,70.0,-18.0,80.0,17.0,35.0
Meijer Express Gas Station,"2754 S Adams Rd, Rochester Hills, MI 48309, United States",42.6405571,-83.2060504,Oakland,0,6,1,0,0,0,0,1,3,0,0,0,0,0,3.72,2.35,70.0,-18.0,80.0,17.0,35.0
Meijer Express Gas Station,"1101 E Thirteen Mile Rd, Madison Heights, MI 48071, United States",42.5210675,-83.0951421,Oakland,0,9,0,0,1,0,0,52,3,0,0,0,0,0,3.72,2.35,70.0,-18.0,80.0,17.0,35.0
Meijer,"17 Caberfae Hwy, Manistee, MI 49660, United States",44.2664743,-86.2965456,Oceana,0,1,0,1,0,0,0,0,1,0,0,0,0,0,,,,,,,
Meijer,"16300 Fort St, Southgate, MI 48195, United States",42.1914139,-83.1845448,Oscoda,0,15,0,0,0,1,0,55,8,0,0,0,0,0,3.95,,,,,,
Meijer Express Gas Station,"3228 W Shr Dr, Holland, MI 49424, United States",42.8268834,-86.0902808,Ottawa,0,17,0,0,0,0,0,0,3,0,0,0,0,0,,2.7,37.0,-8.0,56.0,16.0,24.0
Meijer Express Gas Station,"14900 US-31, Grand Haven, MI 49417, United States",43.0382099,-86.2193507,Ottawa,0,6,0,0,0,0,2,2,1,0,0,0,0,0,,2.7,37.0,-8.0,56.0,16.0,24.0
Meijer Express Gas Station,"2995 Gratiot Blvd, Marysville, MI 48040, United States",42.9107361,-82.4958546,St. Clair,0,6,0,0,0,0,0,0,0,0,0,0,0,0,,3.0,21.0,-2.0,10.0,3.0,5.0
Meijer Express Gas Station,"4725 24th Ave, Fort Gratiot Twp, MI 48059, United States",43.0459056,-82.4579791,St. Clair,0,6,0,0,0,0,0,0,0,0,0,0,0,0,,3.0,21.0,-2.0,10.0,3.0,5.0
Meijer Express Gas Station,"36689 26 Mile Rd, Lenox, MI 48048, United States",42.7210227,-82.7425376,St. Clair,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.0,21.0,-2.0,10.0,3.0,5.0
Meijer Express Gas Station,"51095 Gratiot Ave, Chesterfield, MI 48051, United States",42.6761896,-82.8327126,St. Clair,0,8,0,1,0,0,0,23,4,0,0,0,0,0,,3.0,21.0,-2.0,10.0,3.0,5.0
Meijer Express Gas Station,"1174 S Centerville Rd, Sturgis, MI 49091, United States",41.7870373,-85.4278011,St. Joseph,0,1,0,0,0,0,0,1,4,0,0,0,0,0,,,,,,,
Meijer,"800 S US Hwy 131 Ste A, Three Rivers, MI 49093, United States",41.934064,-85.655071,St. Joseph,0,3,0,0,0,1,1,10,13,0,0,0,0,0,,,,,,,
Meijer Express Gas Station,"1515 Demille Rd, Lapeer, MI 48446, United States",43.0428124,-83.3245142,Sanilac,0,11,0,0,1,0,0,4,1,0,0,0,0,0,,,,,,,
Meijer,"26100 Vreeland Rd, Flat Rock, MI 48134, United States",42.1101583,-83.2896231,Sanilac,0,6,0,0,1,0,0,32,1,0,0,0,0,0,,,,,,,
Meijer Express Gas Station,"1235 Irish Rd Trail, Davison, MI 48423, United States",43.0131028,-83.5547639,Sanilac,0,4,0,0,0,0,0,118,0,0,0,0,0,0,,,,,,,
Meijer Express Gas Station,"9517 Birch Run Rd, Birch Run, MI 48415, United States",43.2508832,-83.7654838,Tuscola,0,8,0,1,0,0,0,0,2,0,0,0,0,0,,,,,,,
Meijer Express Gas Station,"521 N Pine Rd, Bay City, MI 48708, United States",43.580492,-83.8378823,Tuscola,0,4,0,0,0,0,0,2,0,0,0,0,0,0,,,,,,,
Meijer Express Gas Station,"5671 Jackson Rd, Ann Arbor, MI 48103, United States",42.287728,-83.8420591,Washtenaw,0,6,0,0,0,0,0,5,3,0,0,0,0,0,3.5,2.0,19.0,-4.0,20.0,2.0,6.0
Meijer Express Gas Station,"3995 Carpenter Rd, Ypsilanti, MI 48197, United States",42.2314156,-83.679345,Washtenaw,0,7,0,0,0,0,0,44,7,0,0,0,0,0,3.5,2.0,19.0,-4.0,20.0,2.0,6.0
Meijer,"1475 E Jefferson Ave, Detroit, MI 48207, United States",42.3343963,-83.0326004,Wayne,0,82,4,6,3,0,0,143,125,0,0,0,0,0,4.04,2.42,143.0,-30.0,100.0,22.0,52.0
Meijer Express Gas Station,"1231 Eight Mile Rd, Detroit, MI 48203, United States",42.4461258,-83.1181549,Wayne,0,6,0,0,0,0,0,3,22,0,0,0,0,0,4.04,2.42,143.0,-30.0,100.0,22.0,52.0
