Grocery Stores,Food Outlets,Tourist Destinations,Hotels,Educational Institutions,Hospitals,Airports,Residential Housing Density,Commercial Housing Density,Fuel Stations & Car Wash,Apparels,Height Restrictor,Border Zone,Public Transportation,latitude,longitude,radius_miles
0,2,0,0,0,0,0,17,5,0,0,0,0,0,45.0591468,-83.4746932,1
0,3,0,0,0,0,0,0,1,0,0,0,0,0,43.8256988,-83.0047454,1
0,8,0,1,0,0,0,0,2,0,0,0,0,0,43.2529182,-83.7658004,1
0,19,0,0,0,1,0,0,6,0,0,0,0,0,43.4820299,-83.9824788,1
0,2,0,0,0,0,0,16,5,0,0,0,0,0,45.0611621,-83.4746063,1
0,13,0,2,0,0,2,3,17,0,0,0,0,0,43.66317,-84.2431904,1
0,11,1,0,0,1,0,34,1,0,0,0,0,0,44.7431122,-85.6445616,1
0,7,0,0,0,0,0,9,10,0,0,0,0,0,46.5530229,-87.4717557,1
0,13,0,0,0,1,1,134,8,0,0,0,0,0,45.7514114,-87.0866699,1
0,3,1,0,0,0,0,45,4,0,0,0,0,0,45.3469047,-84.9648513,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.2742424,-84.2742614,1
0,2,0,0,0,0,0,0,7,0,0,0,0,0,46.5487136,-87.4747672,1
0,15,0,0,0,1,1,35,8,0,0,0,0,0,45.7492853,-87.0854277,1
0,3,0,0,0,1,1,16,13,0,0,0,0,0,41.9339359,-85.6544184,1
0,12,0,0,0,0,0,0,18,0,0,0,0,0,43.1564924,-86.2032498,1
0,1,0,0,0,0,0,0,1,0,0,0,0,0,42.9109204,-85.62924,1
0,12,0,0,0,0,0,33,6,0,0,0,0,0,42.969937,-85.7786065,1
0,9,0,0,0,0,0,51,13,0,0,0,0,0,42.2340066,-83.6770729,1
0,7,0,0,0,0,0,139,13,0,0,0,0,0,42.5001128,-83.2823578,1
0,6,0,0,1,0,0,188,48,0,0,0,0,0,42.4122461,-83.2528348,1
0,4,0,0,0,0,0,8,21,0,0,0,0,0,42.4446792,-83.1192245,1
0,4,0,0,0,1,1,0,0,0,0,0,0,0,43.3989601,-84.6662143,1
0,11,0,1,1,1,1,41,1,0,0,0,0,0,42.2789819,-83.2040801,1
0,3,0,0,0,0,0,45,4,0,0,0,0,0,45.3459991,-84.9670953,1
0,5,0,0,0,1,1,17,5,0,0,0,0,0,42.4523698,-85.6601861,1
0,1,0,1,0,0,0,23,0,0,0,0,0,0,44.7708506,-85.4771958,1
0,3,0,0,0,0,1,0,0,0,0,0,0,0,45.0249741,-84.7233385,1
0,1,0,1,0,0,0,23,0,0,0,0,0,0,44.7708506,-85.4771958,1
0,4,0,0,0,0,1,0,1,0,0,0,0,0,44.2837106,-85.4050028,1
0,6,0,0,1,2,1,0,12,0,0,0,0,0,43.614212,-84.7648504,1
0,4,0,0,0,1,1,0,0,0,0,0,0,0,43.3983948,-84.6624102,1
0,3,0,0,0,0,0,0,1,0,0,0,0,0,43.217321,-85.5792888,1
0,3,0,0,0,0,1,0,0,0,0,0,0,0,45.0270784,-84.7230404,1
0,2,0,0,1,0,1,16,1,0,0,0,0,0,42.5659498,-84.444688,1
0,5,0,0,0,0,2,0,9,0,0,0,0,0,42.2712674,-84.4505632,1
0,0,0,0,0,0,1,0,0,0,0,0,0,0,42.5551697,-84.8142953,1
0,18,0,0,0,0,0,68,4,0,0,0,0,0,42.1439784,-83.2300745,1
0,0,0,0,0,1,0,0,2,0,0,0,0,0,42.773573,-84.4178103,1
0,5,0,5,0,0,0,17,2,0,0,0,0,0,42.2320789,-83.4831806,1
0,5,0,0,0,0,0,0,0,0,0,0,0,0,42.0262862,-86.5160359,1
0,12,0,2,0,0,0,125,0,0,0,0,0,0,42.2003355,-83.2613078,1
0,6,0,0,0,0,0,5,3,0,0,0,0,0,42.286165,-83.8419384,1
0,17,0,1,0,0,0,307,10,0,0,0,0,0,42.4356869,-83.4371012,1
0,16,1,4,0,0,0,38,10,0,0,0,0,0,42.239608,-83.766545,1
0,12,0,0,0,0,0,75,0,0,0,0,0,0,42.323266,-85.5153914,1
0,1,0,0,1,0,0,11,1,0,0,0,0,0,42.2985975,-85.6795672,1
0,3,0,0,0,0,1,0,0,0,0,0,0,0,45.0254877,-84.7243762,1
0,6,0,0,0,0,0,2,0,0,0,0,0,0,43.5827165,-83.8388917,1
0,4,0,0,0,0,0,0,1,0,0,0,0,0,43.6218004,-83.9341727,1
0,4,0,0,2,0,0,1,0,0,0,0,0,0,43.4179573,-84.0796051,1
0,6,0,0,0,0,0,111,3,0,0,0,0,0,42.8462516,-85.6193955,1
0,3,0,0,0,0,0,0,1,0,0,0,0,0,43.8243782,-83.0013038,1
0,26,0,0,0,1,0,8,1,0,0,0,0,0,42.9967323,-85.5942082,1
0,3,0,0,0,0,0,0,1,0,0,0,0,0,43.8237466,-83.0007968,1
0,11,0,2,0,0,4,3,17,0,0,0,0,0,43.6626171,-84.2465328,1
0,2,0,0,0,0,0,7,21,0,0,0,0,0,42.8423657,-85.5309757,1
0,4,1,0,0,0,0,4,2,0,0,0,0,0,42.6434377,-83.2060397,1
0,2,0,0,0,0,0,0,6,0,0,0,0,0,42.4977493,-83.5411911,1
0,9,18,0,0,0,0,0,10,0,0,0,0,0,42.6384221,-83.7442177,1
0,13,0,0,0,0,0,47,0,0,0,0,0,0,42.6344456,-83.1284868,1
0,15,0,0,1,0,0,371,5,0,0,0,0,0,42.333412,-83.406013,1
0,3,0,0,0,0,0,13,0,0,0,0,0,0,42.263198,-85.1734044,1
0,1,0,0,0,0,1,0,0,0,0,0,0,0,42.9333975,-85.3746319,1
0,2,0,0,0,1,4,0,2,0,0,0,0,0,42.9463032,-85.0773741,1
0,1,0,0,0,0,2,47,1,0,0,0,0,0,42.294587,-85.2360084,1
0,11,0,0,0,0,0,24,4,0,0,0,0,0,42.2424882,-85.5873337,1
0,14,0,1,0,0,0,45,5,0,0,0,0,0,42.9159337,-85.532151,1
0,2,0,0,0,0,0,0,1,0,0,0,0,0,42.8637909,-85.6811215,1
0,3,0,0,1,0,0,19,9,0,0,0,0,0,42.738588,-84.741562,1
0,2,0,0,0,0,0,1,5,0,0,0,0,0,42.8290801,-84.5371836,1
0,17,0,0,0,0,0,13,8,0,0,0,0,0,42.8798547,-85.748607,1
0,22,0,0,1,1,0,60,81,0,0,0,0,0,42.7197222,-84.4252778,1
0,2,0,0,0,1,1,15,2,0,0,0,0,0,43.1747604,-85.2776512,1
0,1,0,0,0,1,0,1,4,0,0,0,0,0,43.1194779,-85.6019817,1
0,2,0,1,0,0,1,43,20,0,0,0,0,0,42.9049568,-85.7948913,1
0,14,0,0,0,0,0,7,10,0,0,0,0,0,42.6680054,-84.540846,1
0,2,0,0,0,0,0,0,0,0,0,0,0,0,42.8428593,-85.863496,1
0,16,1,0,1,0,0,149,38,0,0,0,0,0,42.7392458,-84.6236254,1
0,6,0,0,0,0,2,2,1,0,0,0,0,0,43.0392583,-86.2175056,1
0,14,0,1,0,0,0,167,20,0,0,0,0,0,42.7625,-84.5005555,1
0,0,0,0,0,0,0,29,3,0,0,0,0,0,42.1885773,-85.6039598,1
0,1,0,0,0,0,0,0,1,0,0,0,0,0,42.255201,-84.3597991,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,41.937628,-84.9594768,1
0,7,0,0,0,0,0,7,7,0,0,0,0,0,43.0078252,-85.6910749,1
0,16,1,0,0,0,0,0,3,0,0,0,0,0,42.8288269,-86.0909194,1
0,14,0,0,1,0,0,27,68,0,0,0,0,0,42.4062846,-86.2566099,1
0,1,0,1,0,0,0,16,0,0,0,0,0,0,43.6904411,-85.516716,1
0,10,0,0,0,0,0,1,1,0,0,0,0,0,43.0332866,-85.6281376,1
0,1,0,0,0,0,1,0,0,0,0,0,0,0,42.9332556,-85.3746566,1
0,6,0,1,0,0,0,2,3,0,0,0,0,0,42.7815232,-86.0755654,1
0,1,0,0,1,1,0,1,4,0,0,0,0,0,41.7866373,-85.4244934,1
0,2,0,0,0,1,4,0,2,0,0,0,0,0,42.9481147,-85.0755104,1
0,1,0,1,0,0,0,0,1,0,0,0,0,0,44.2673394,-86.2954866,1
0,11,2,0,0,1,0,34,1,0,0,0,0,0,44.7435604,-85.6422922,1
0,3,0,0,0,0,1,4,0,0,0,0,0,0,43.9583358,-86.3772048,1
0,0,0,4,0,0,0,3,1,0,0,0,0,0,42.0827148,-86.4216183,1
0,5,0,0,0,0,0,0,0,0,0,0,0,0,42.0281796,-86.515443,1
0,1,0,0,0,0,3,47,1,0,0,0,0,0,42.2966504,-85.2377101,1
0,3,0,0,0,0,0,13,0,0,0,0,0,0,42.2616721,-85.1743075,1
0,3,0,0,0,1,1,16,14,0,0,0,0,0,41.9331334,-85.6524231,1
0,2,0,0,0,0,0,0,1,0,0,0,0,0,46.4656245,-84.3876595,1
0,1,0,0,1,0,0,0,1,0,0,0,0,0,42.9937913,-83.6305099,1
0,5,0,0,0,0,0,56,1,0,0,0,0,0,42.2313254,-83.19611,1
0,11,1,0,0,0,0,0,3,0,0,0,0,0,42.5475731,-83.4423379,1
0,2,0,0,0,0,0,0,1,0,0,0,0,0,46.4635853,-84.3866686,1
0,4,0,0,0,0,0,0,0,0,0,0,0,0,42.9087181,-82.4977874,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.8406115,-83.2710286,1
0,10,0,0,0,0,0,4,6,0,0,0,0,0,41.9448794,-83.3993871,1
0,18,0,2,0,0,0,87,1,0,0,0,0,0,42.6301282,-82.9767326,1
0,6,0,0,0,0,0,0,0,0,0,0,0,0,43.0461111,-82.46,1
0,20,0,0,0,0,0,53,3,0,0,0,0,0,42.3193573,-83.4845161,1
0,12,0,1,1,0,0,80,3,0,0,0,0,0,42.5229734,-83.0972961,1
0,1,0,0,0,0,0,0,8,0,0,0,0,0,42.6511837,-83.5314996,1
0,5,0,0,0,0,1,0,6,0,0,0,0,0,42.946392,-83.7283822,1
0,13,0,0,0,0,0,18,21,0,0,0,0,0,42.5234952,-82.9059331,1
0,4,0,0,1,0,0,8,4,0,0,0,0,0,42.5511714,-82.9637671,1
0,1,0,0,1,0,0,0,1,0,0,0,0,0,42.9937913,-83.6305099,1
0,4,0,0,0,1,1,8,0,0,0,0,0,0,42.5965708,-82.9034509,1
0,5,0,0,0,0,0,18,6,0,0,0,0,0,42.5901834,-83.8768548,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.2759816,-84.2747219,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,43.2836138,-86.2205876,1
0,1,0,0,0,0,0,0,4,0,0,0,0,0,42.6872202,-82.9735696,1
0,13,0,0,1,0,0,16,20,0,0,0,0,0,43.1926956,-86.2616285,1
0,60,0,2,1,17,5,73,36,0,0,0,0,0,42.969485,-85.6649995,1
0,18,0,2,0,0,0,87,1,0,0,0,0,0,42.6295529,-82.9756643,1
0,0,0,0,0,0,1,0,0,0,0,0,0,0,42.5535708,-84.8157301,1
0,6,0,0,1,0,0,20,9,0,0,0,0,0,42.7401586,-84.7405511,1
0,3,0,0,0,1,0,117,23,0,0,0,0,0,43.0018429,-84.1158384,1
0,0,0,0,1,0,0,0,22,0,0,0,0,0,42.9683953,-83.8273626,1
0,4,0,0,0,0,0,149,0,0,0,0,0,0,43.0144171,-83.5526638,1
0,2,0,0,0,0,0,0,1,0,0,0,0,0,43.0577332,-83.7654939,1
0,6,0,0,1,2,0,0,12,0,0,0,0,0,43.6141629,-84.7655559,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.048889,-85.6901268,1
0,15,0,2,1,0,0,0,4,0,0,0,0,0,42.5387281,-83.7885083,1
0,3,0,0,0,0,0,0,2,0,0,0,0,0,41.9510377,-84.661931,1
0,7,0,0,0,0,0,7,9,0,0,0,0,0,46.5529635,-87.4719174,1
0,0,0,0,0,1,0,35,2,0,0,0,0,0,42.7713938,-84.4184926,1
0,14,0,0,0,0,0,7,10,0,0,0,0,0,42.6674417,-84.5386417,1
0,16,1,0,1,0,0,144,34,0,0,0,0,0,42.7405902,-84.6247821,1
0,3,0,0,1,0,1,16,1,0,0,0,0,0,42.5672004,-84.4438516,1
0,6,0,0,0,0,0,0,1,0,0,0,0,0,42.7056432,-83.2871766,1
0,4,0,0,1,0,0,0,0,0,0,0,0,0,43.8518635,-83.9636073,1
0,2,0,0,0,0,0,0,0,0,0,0,0,0,43.4701759,-85.9815419,1
0,11,0,0,1,0,0,4,1,0,0,0,0,0,43.041515,-83.325778,1
0,4,0,0,0,0,0,0,1,0,0,0,0,0,42.653337,-83.3689422,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.7225189,-82.7418136,1
0,8,0,0,0,0,0,0,0,0,0,0,0,0,42.7660815,-83.2388282,1
0,1,0,0,0,0,0,14,2,0,0,0,0,0,42.4800943,-82.9885699,1
0,13,0,1,0,0,0,42,6,0,0,0,0,0,42.9155199,-85.5335267,1
0,14,0,1,0,0,0,51,7,0,0,0,0,0,42.913739,-85.5319574,1
0,17,0,0,0,0,0,13,6,0,0,0,0,0,42.8815352,-85.7459129,1
0,26,0,0,0,1,0,6,1,0,0,0,0,0,42.9968645,-85.5915965,1
0,7,0,0,0,0,0,7,7,0,0,0,0,0,43.0082599,-85.6892188,1
0,46,0,2,1,1,4,15,22,0,0,0,0,0,42.9717125,-85.6845665,1
0,1,0,0,0,0,0,0,4,0,0,0,0,0,42.910613,-85.627076,1
0,1,0,0,0,0,0,0,4,0,0,0,0,0,43.0185169,-85.7238812,1
0,16,0,0,0,0,0,13,10,0,0,0,0,0,42.8812502,-85.7425611,1
0,1,0,0,0,0,1,0,0,0,0,0,0,0,42.931156,-85.3750066,1
0,12,0,0,0,0,0,33,6,0,0,0,0,0,42.9688199,-85.7768253,1
0,3,0,0,0,0,0,0,1,0,0,0,0,0,43.2191257,-85.5803605,1
0,1,0,0,0,1,0,1,4,0,0,0,0,0,43.1176216,-85.6008661,1
0,50,0,2,2,1,0,27,48,0,0,0,0,0,44.7640604,-85.6241165,1
0,14,0,0,0,0,0,0,2,0,0,0,0,0,41.8762332,-84.0356064,1
0,7,0,0,0,0,0,20,1,0,0,0,0,0,42.7157554,-83.0319671,1
0,12,0,0,0,0,0,13,59,0,0,0,0,0,42.3779874,-83.3301397,1
0,3,0,0,0,1,0,123,23,0,0,0,0,0,43.0015965,-84.1154752,1
0,4,0,0,0,1,1,179,25,0,0,0,0,0,42.9989072,-84.1162792,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.7220452,-82.7415288,1
0,5,0,0,2,0,0,1,0,0,0,0,0,0,43.4165007,-84.0776127,1
0,7,0,1,0,0,0,23,4,0,0,0,0,0,42.6764755,-82.8357543,1
0,7,0,0,0,0,0,3,1,0,0,0,0,0,42.5627301,-83.0264473,1
0,1,0,0,0,2,0,1,4,0,0,0,0,0,42.5098834,-83.049324,1
0,3,0,0,0,0,1,4,0,0,0,0,0,0,43.9567937,-86.3786358,1
0,2,0,1,0,0,0,16,0,0,0,0,0,0,43.6884144,-85.515799,1
0,1,0,0,0,0,0,0,8,0,0,0,0,0,42.651411,-83.5308897,1
0,3,0,0,0,0,0,149,0,0,0,0,0,0,45.7654462,-87.0846575,1
0,4,0,0,0,0,1,0,1,0,0,0,0,0,44.2819082,-85.405727,1
0,2,0,0,0,1,1,15,2,0,0,0,0,0,43.176488,-85.2803306,1
0,12,0,0,0,0,1,0,18,0,0,0,0,0,43.1555837,-86.2050913,1
0,13,0,0,1,0,0,16,19,0,0,0,0,0,43.1910771,-86.2610929,1
0,2,0,0,0,0,0,0,0,0,0,0,0,0,43.4678154,-85.9818348,1
0,13,1,0,0,0,2,267,18,0,0,0,0,0,42.5387463,-83.1817991,1
0,13,0,0,0,0,0,47,0,0,0,0,0,0,42.6338534,-83.1283764,1
0,6,1,0,0,0,0,1,3,0,0,0,0,0,42.6405571,-83.2060504,1
0,9,0,0,1,0,0,52,3,0,0,0,0,0,42.5210675,-83.0951421,1
0,1,0,1,0,0,0,0,1,0,0,0,0,0,44.2664743,-86.2965456,1
0,15,0,0,0,1,0,55,8,0,0,0,0,0,42.1914139,-83.1845448,1
0,17,0,0,0,0,0,0,3,0,0,0,0,0,42.8268834,-86.0902808,1
0,6,0,0,0,0,2,2,1,0,0,0,0,0,43.0382099,-86.2193507,1
0,6,0,0,0,0,0,0,0,0,0,0,0,0,42.9107361,-82.4958546,1
0,6,0,0,0,0,0,0,0,0,0,0,0,0,43.0459056,-82.4579791,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.7210227,-82.7425376,1
0,8,0,1,0,0,0,23,4,0,0,0,0,0,42.6761896,-82.8327126,1
0,1,0,0,0,0,0,1,4,0,0,0,0,0,41.7870373,-85.4278011,1
0,3,0,0,0,1,1,10,13,0,0,0,0,0,41.934064,-85.655071,1
0,11,0,0,1,0,0,4,1,0,0,0,0,0,43.0428124,-83.3245142,1
0,6,0,0,1,0,0,32,1,0,0,0,0,0,42.1101583,-83.2896231,1
0,4,0,0,0,0,0,118,0,0,0,0,0,0,43.0131028,-83.5547639,1
0,8,0,1,0,0,0,0,2,0,0,0,0,0,43.2508832,-83.7654838,1
0,4,0,0,0,0,0,2,0,0,0,0,0,0,43.580492,-83.8378823,1
0,6,0,0,0,0,0,5,3,0,0,0,0,0,42.287728,-83.8420591,1
0,7,0,0,0,0,0,44,7,0,0,0,0,0,42.2314156,-83.679345,1
0,82,4,6,3,0,0,143,125,0,0,0,0,0,42.3343963,-83.0326004,1
0,6,0,0,0,0,0,3,22,0,0,0,0,0,42.4461258,-83.1181549,1
